PAGES ID,Arc_1,Arc_2,Arc_3,Arc_4,Arc_5,Arc_6,Arc_7,Arc_8,Arc_9,Arc_10,Arc_11,Arc_12,Arc_13,Arc_14,Arc_15,Arc_16,Arc_17,Arc_18,Arc_19,Arc_20,Arc_21,Arc_22,Arc_23,Arc_24,Arc_25,Arc_26,Arc_27,Arc_28,Arc_29,Arc_30,Arc_31,Arc_32,Arc_33,Arc_34,Arc_35,Arc_36,Arc_37,,Arc_38,,Arc_39,,Arc_40,,Arc_41,,Arc_42,,Arc_43,,Arc_44,,Arc_45,,Arc_46,,Arc_47,,Arc_48,,Arc_49,,Arc_50,,Arc_51,,Arc_52,,Arc_53,,Arc_54,,Arc_55,,Arc_56,,Arc_57,,Arc_58,,Arc_59,
93,0.208,1070,706,0.01738,,,,,,,,,,0.71,13.129,,,,,0.85471133,,0.218,,,,4050,,,,,58.511,-35.35,-29.78,,-27.39,-34.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.6,5,,,-27.37,5
94,0.182,539,604,0.0138,,,,,,,,,,0.53,13.5072,,,,,1.43469369,,0.309,,,,4570,,,,,55.836,-34.85,-29.78,,-27.32,-36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,0.182,738,1120,0.00573,,,,,,,,,,0.69,13.4787,,,,,0.82413707,,0.25,,,,4804,,,,,53.464,-37.4,-29.78,,-28.74,-34.97,,,10.4129,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,0.227,1389,1280,0.01482,,,,,,,,,,0.56,12.3929,,,,,0.6486648,,0.3,,,,4707,,,,,65.96,-35.55,-29.78,,-29.39,-39.35,,,,,,,,,,,,,,,-27.1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,0.344,1181,1061,0.02594,,,,,,,,,,1.57,12.2347,,,,,0.85719064,,0.163,,,,5561,,,,,68.958,-35.14,-29.6,,-28.2,-37.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,0.362,960,831,0.01794,,,,,,,,,,1.52,13.3602,,,,,0.75291977,,0.282,,,,3691,,,,,74.759,-36.12,-29.41,,-27.27,-38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8,5,,,-27.36,5
99,0.183,830,1412,0.0614,,,,,,,,,,0.79,14.6026,,,,,0.68423995,,0.297,,,,4923,,,,,58.925,-36.08,-29.41,,-28.31,-38.05,,,,,,,,,,,,,-0.637,62,,,,,,,,,,,,,,,,,,,,,,,1.15,8.8,,,,,,,,
100,0.182,1249,1219,0.0322,,,,,,,,,,0.53,13.5114,,,,,0.68423405,,0.368,,,,3731,,,,,56.63,-34.09,-29.41,,-28.39,-33.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,0.123,789,673,0.03638,,,,,,,,,,0.53,11.5738,,,,,0.44264946,,0.203,,,,4682,,,,,72.278,-33.35,-29.41,,-28.53,-37.54,,,,,,,,,,,,,,,-26.62,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,0.091,817,757,0.01969,,,,,,,,,,0.79,12.3547,,,,,0.78107173,,0.297,,,,4876,,,,,68.717,-33.43,-29.41,,-26.81,-36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,0.468,1093,802,0.03924,,,,,,,,,,0.64,14.2952,,,,,0.67930996,,0.191,,,,4512,,,,,74.733,-34.67,-29.02,,-27.85,-36.18,,,,,,,,,,,,,,,,,,,,,,,,,-6.962408352,42.63,,,,,,,,,,,,,,,8.4,5.5,,,-27.86,5
104,0.403,1080,1158,0.00972,,,,,,,,,,0.56,13.625,,,,,0.78354114,,0.194,,,,5131,,,,,91,-34.77,-28.83,,-28.92,-36.67,,,,,,,,,,,14.7936,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,0.26,712,1317,0.01719,,,,,,,,,,0.81,11.8488,,,,,1.43951122,,0.159,,,,4434,,,,,84.04,-35.55,-28.83,,-29.75,-39.78,,,,,,,,,,,,,,,,,-24.2269,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,0.239,222,1237,0.046,,,,,,,,,,0.76,13.5273,,,,,0.9919672,,0.194,,,,3363,,,,,74.5,-35.84,-28.83,,-28.77,-37.09,,,10.1434,11.5,,,,,,,,,,,-26.48,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,0.131,1067,1334,0.02669,,,,,,,,,,0.71,14.2742,,,,,0.99438055,,0.262,,,,3475,,,,,81.591,-34.68,-28.83,,-28.11,-39.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,8.8,,,,,,,,
108,0.123,659,1162,0.02444,,,,,,,,,,0.71,13.4135,,,,,0.52339733,,0.156,,,,5355,,,,,74.794,-34.54,-28.83,,-27.76,-38.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.32,5
109,0.266,300,1062,0.02973,,,,,,,,,,0.76,13.5859,,,,,0.55648579,,0.182,,,,3980,,,,,95.762,-32.5,-28.42,,-28.19,-37.31,,,,,,,,,,,,,,,,,,,,,,,29.2568,4.48913,,,,,,,,,75.7,25,,,,,,,8.6,5.5,,,,
110,0.403,1058,323,0.02868,,,,,,,,,,0.76,13.0778,,,,,1.09612022,,0.268,,,,4004,,,,,111.1,-32.85,-28.36,,-27.02,-35.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,12.75,,
111,0.206,957,1296,0.02123,,,,,,,,,,0.84,12.1506,,,,,1.32803943,,0.238,,,,4107,,,,,70.25,-34.16,-28.36,,-29.25,-37.51,,,,,,,,,,,,,,,-27.14,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,0.086,419,1039,0.0328,,,,,,,,,,0.71,13.438,,,,,0.99191983,,0.282,,,,4912,,,,,71.56,-34,-28.36,,-29.54,-36.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,0.149,608,1076,0.04543,,,,,,,,,,0.84,13.2229,,,,,0.75281236,,0.368,,,,3816,,,,,61.182,-35.71,-28.36,,-27.63,-39.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.12,5
114,0.091,548,1054,0.02642,,,,,,,,,,0.51,11.3732,,,,,0.96112646,,0.291,,,,4410,,,,,69,-36.54,-28.34,,-30.03,-37.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,5,,,,
115,0.065,881,1182,0.05058,,,,,,,,,,0.51,13.6552,,,,,1.23570954,,0.203,,,,3906,,,,,72.793,-35.56,-28.11,,-29.44,-38.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,0.273,766,1240,0.03473,,,,,,,,,,0.89,15.1152,,,,,1.3682845,,0.198,,,,5111,,,,,74.75,-34.79,-28.11,,-28.52,-37.65,,,,,,,,,,,,,,,-28.03,5,,,,,,,,,,,,,,,,,,,,,1.12,8.8,,,,,,,,
117,0.234,665,1320,0.08091,,,,,,,,,,0.81,13.3044,,,,,2.56178719,,0.267,,,,3868,,,,,111.704,-34.89,-28.11,,-26.27,-37.49,,,,,,,,,,,,,,,,,,,,,7.428,5.1635,,,,,,,,,,,,,,,,,,,,,,,,
118,0.097,795,1363,0.02934,,,,,,,,,,0.76,13.8966,,,,,0.51834873,,0.15,,,,3383,,,,,106.16,-34.12,-28.11,,-27.9,-36.72,,,10.5028,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.04,5
119,0.383,619,759,0.0199,,,,,,,,,,0.64,13.9647,,,,,1.23561196,,0.174,,,,3851,,,,,91.091,-33.45,-28.11,,-29.78,-36.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,5,,,,
120,0.084,925,1269,0.02926,,,,,,,,,,0.51,12.8234,,,,,2.29377202,,0.218,,,,3961,,,,,76.769,-34.57,-28.24,,-28.02,-36.37,,,,,11.1,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,0.273,1000,1556,0.02507,,,,,,,,,,1.12,12.6886,,,,,2.30067552,,0.174,,,,3890,,,,,69.029,-35.67,-28.6,,-27.13,-38.79,,,,,,,,,,,,,,,-27.84,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,0.083,1106,1022,0.01981,,,,,,,,,,0.53,14.0988,,,,,0.85456089,,0.254,,,,5142,,,,,71.061,-35.32,-28.6,,-26.17,-38.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,0.183,721,758,0.01978,,,,,,,,,,0.66,13.4174,,,,,1.1268213,,0.225,,,,5325,,,,,84.553,-35.3,-28.6,,-27.94,-38.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-26.5,5
124,0.097,707,1117,0.02083,,,,,,,,,,0.56,12.413,,,,,12.7145129,,0.207,,,,5459,,,,,68.808,-36.4,-28.6,,-27.9,-39.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1,5,,,,
125,0.117,1196,1081,0.03945,,,,,,,,,,0.48,13.2314,,,,,2.06495866,,0.196,,,,5779,,,,,58.273,-36.64,-28.6,,-27.75,-39.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06,8.8,,,,,,,,
126,0.136,883,896,0.04047,,,,,,,,,,0.61,14.2091,,,,,1.06498812,,0.218,,,,4584,,,,,62.818,-35.93,-28.08,,-28.3,-39.69,,,,,,,,,,,,,,,-27.12,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,0.156,807,908,0.01243,,,,,,,,,,0.66,13.3411,,,,,1.46772267,,0.176,,,,6060,,,,,70.325,-36.57,-27.26,,-27.37,-37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,0.175,1447,766,0.03927,,,,,,,,,,0.71,12.2433,,,,,0.68633022,,0.221,,,,4073,,,,,80.222,-37.53,-27.26,,-28.8,-35.04,,,,,,,,,,,14.6249,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-26.87,5
129,0.175,1292,1212,0.02166,,,,,,,,,,0.51,12.1669,,,,,0.61543942,,0.265,,,,4121,,,,,81.294,-35.82,-27.26,,-28.76,-35.06,,,10.6345,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,5,,,,
130,0.091,1449,1443,0.03604,,,,,,,,,,1.45,13.4404,,,,,1.20215015,,0.212,,,,4295,,,,,62.6,-34.73,-27.26,,-29.05,-37.94,,,,,,,,,,,,,,,,,-23.8702,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,0.136,1459,1045,0.03706,,,,,,,,,,0.74,12.9825,,,,,1.09806444,,0.198,,,,4744,,,,,58.5,-35.53,-27.26,,-25.63,-36.95,,,,,,,,,,,,,,,-26.9,5,,,,,,,27.5326,4.44845,,,,,,,,,,,,,,,,,,,,,,
132,0.266,990,301,0.01437,,,,,,,,,,0.69,13.323,,,,,1.26627965,,0.271,,,,4358,,,,,65.163,-33.83,-27.26,,-28.85,-37.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,0.391,491,854,0.10571,,,,,,,,,,0.71,13.469,,,,,0.72168386,,0.289,,,,4266,,,,,100.867,-34.71,-27.24,,-27.32,-37.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-26.71,5
134,0.076,953,366,0.02353,,,,,,,,,,0.76,12.5278,,,,,0.48037534,,0.201,,,,5176,,,,,86.25,-34.88,-27.24,,-27.13,-36.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.141,25,,,0.99,8.85,,,8.7,5.5,,,,
135,0.097,948,1041,0.01122,,,,,,,,,,0.46,12.0015,,,,,1.26843998,,0.342,,,,4406,,,,,93.414,-34.87,-27.24,,-26.78,-37.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,0.273,1073,952,0.0112,,,,,,,,,,0.58,12.8171,,,,,2.19847356,,0.22,,,,4229,,,,,72.152,-34.47,-27.24,,-28.64,-37.14,,,,,,,,,,,,,,,-27.22,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,0.117,369,837,0.0133,,,,,,,,,,0.33,12.9231,,,,,0.6197718,,0.251,,,,5137,,,,,60.471,-34.51,-27.24,,-28.48,-39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,0.11,383,783,0.03519,,,,,,,,,,0.79,13.3058,,,,,1.30377566,,0.393,,,,4635,,,,,65.909,-36.04,-27.24,,-28.95,-36.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-26.04,5
139,0.143,506,794,0.02069,,,,,,,,,,0.64,13.898,,,,,0.4803292,,0.318,,,,4044,,,,,62.593,-35.17,-26.83,,-28.09,-36.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,0.318,922,848,0.06812,,,,,,,,,,0.64,13.2086,,,,,0.64862571,,0.258,,,,4527,,,,,57.609,-35.07,-26.71,,-25.82,-38.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,5.5,,,,
141,0.157,667,992,0.02987,,,,,,,,,,0.64,13.0625,,,,,0.58430965,,0.256,,,,4828,,,,,60.655,-35.38,-26.71,,-28.24,-39.63,,,10.2335,11.7,,,,,,,,,,,-27.4,5,,,,,,,,,,,,,,,626,29.3450310559,,,,,,,,,,,,,,
142,0.245,615,739,0.04013,,,,,,,,,,0.61,12.0771,,,,,1.20182526,,0.17,,,,4518,,,,,57.955,-34.93,-26.71,,-28.76,-36.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,0.245,843,109,0.01436,,,,,,,,,,0.46,13.5429,,,,,0.75687959,,0.203,,,,5047,,,,,57.341,-36.92,-26.71,,-27.91,-34.25,,,,,,,,,,,,,,,,,,,,,7.6982,5.2703,,,,,,,,,,,,,,,0.891,8.85,,,,,,,-27.67,5
144,0.185,1018,712,0.09948,,,,,,,,,,0.46,12.9887,,,,,0.68399288,,0.269,,,,5392,,,,,57.857,-35.94,-26.71,,-29.03,-35.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,0.38,801,1070,0.06451,,,,,,,,,,2.24,12.0227,,,,,2.1622933,,0.24,,,,3604,,,,,54.111,-35.67,-27.13,,-27.6,-38.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,5,,,,
146,0.065,662,672,0.03322,,,,,,,,,,1.09,13.0423,,,,,1.71734298,,0.282,,,,4179,,,,,65,-34.99,-27.58,,-28.73,-38.27,,,,,,,,,,,,,,,-27.13,5,,,,,,,,,-7.051456852,42.63,,,,,,,,,,,,,,,,,,,,
147,0.182,1215,1172,0.02343,,,,,,,,,,0.61,13.711,,,,,0.58421923,,0.271,,,,4392,,,,,61.214,-32.08,-27.58,,-28.22,-38.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,0.162,915,689,0.03158,,,,,,,,,,1.02,13.2159,,,,,0.51140874,,0.238,,,,4072,,,,,68.458,-33.28,-27.58,,-25.75,-39.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-26.82,5
149,0.13,1162,1342,0.02134,,,,,,,,,,1.17,12.8425,,,,,0.92721629,,0.221,,,,4166,,,,,64.229,-34.44,-27.58,,-27.67,-34.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,0.185,816,570,0.01325,,,,,,,,,,1.09,11.0431,,,,,1.6340281,,0.353,,,,3514,,,,,64.048,-35.3,-27.58,,-28.87,-35.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,8,,,,
151,0.127,1151,400,0.02837,,,,,,,,,,0.79,12.5581,,,,,0.64655061,,0.203,,,,3404,,,,,68.14,-33.72,-27.62,,-28.18,-34.66,,,,,,,,,,,,,,,-27.14,5,,,,,,,,,,,,,,,,,,,,,0.991,8.8,,,,,,,,
152,0.127,734,835,0.03292,,,,,,,,,,1.47,12.6,,,,,0.92508948,,0.196,,,,5558,,,,,81.653,-33.97,-27.98,,-29.07,-34.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,0.107,1283,1135,0.13274,,,,,,,,,,1.14,12.3365,,,,,0.51347458,,0.165,,,,5284,,,,,62.394,-35.28,-27.98,,-30.2,-39.31,,,10.4474,11.8,,,,,,,14.4917,20.6666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.44,5
154,0.11,886,1003,0.04169,,,,,,,,,,1.32,12.9535,,,,,0.65271345,,0.179,,,,4636,,,,,62.333,-36.79,-27.98,,-28.27,-39.73,,,,,,,,,,,,,,,,,,,,,,,30.2088,4.41621,,,,,,,,,,,,,,,,,,,,,,
155,0.364,1581,518,0.01426,,,,,,,,,,1.17,12.885,,,,,0.54266544,,0.207,,,,4908,,,,,63.167,-34.86,-27.98,,-28.35,-36.34,,,,,,,,,,,,,,,,,-23.4817,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,0.45,1320,1311,0.05826,,,,,,,,,,1.07,11.7563,,,,,0.71721609,,0.265,,,,4625,,,,,58.229,-35.58,-27.98,,-28.38,-36.05,,,,,,,13.32,66.41,,,,,,,-27.41,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,0.089,1132,772,0.02461,,,,,,,,,,0.58,11.8221,,,,,0.85440481,,0.238,,,,5444,,,,,56.103,-36.2,-27.98,,-29.11,-37.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,0.242,1433,565,0.01847,,,,,,,,,,0.69,13.461,,,,,0.98554407,,0.124,,,,3894,,,,,58.957,-36.73,-28.25,,-28.86,-38.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.08,5
159,0.239,588,697,0.02164,,,,,,,,,,1.04,13.557,,,,,1.54232914,,0.194,,,,4431,,,,,55.486,-33.85,-28.31,,-28.33,-35.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.6,25,,,,,,,,,,,,
160,0.107,1567,624,0.02796,,,,,,,,,,1.04,13.9783,,,,,0.68191508,,0.196,,,,3240,,,,,57.122,-34.57,-28.31,,-29.32,-38.71,,,,,11,11.6666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.851,8.8,,,,,,,,
161,0.195,1330,1133,0.0249,,,,,,,,,,1.93,14.2152,,,,,0.64861871,,0.214,,,,4328,,,,,59.533,-35.61,-28.31,,-28.59,-37.34,,,,,,,,,,,,,-0.566,48,-27.41,5,,,,,,,,,,,,,,,,,,,,,,,,,7.8,8,3.1,12.5,,
162,0.049,843,651,0.03117,,,,,,,,,,1.63,13.5022,,,,,1.63423194,,0.318,,,,4383,,,,,55.25,-35.04,-28.31,,-27.55,-36.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,0.093,352,832,0.02712,,,,,,,,,,1.17,12.7864,,,,,0.48011228,,0.143,,,,3156,,,,,53.622,-36.53,-28.31,,-27.78,-38.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.54,5
164,0.143,803,589,0.0356,,,,,,,,,,0.43,12.5286,,,,,1.67741134,,0.185,,,,3837,,,,,57.452,-36.96,-29.05,,-29.2,-40.21,,,,,,,,,12.3,9.2222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,0.123,1040,417,0.0724,,,,,,,,,,0.91,12.3174,,,,,0.48009454,,0.342,,,,5590,,,,,58.533,-36.06,-29.61,,-26.71,-39.63,,,10.1528,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,0.513,500,359,0.04207,,,,,,,,,,1.12,12.6855,,,,,1.20118982,,0.388,,,,4150,,,,,57.722,-38.48,-29.61,,-29.33,-38.98,,,,,,,,,,,,,,,-27.32,5,,,,,,,,,,,,,,,,,,,,,,,,,8.7,5.5,,,,
167,0.273,916,614,0.01905,,,,,,,,,,0.97,12.3822,,,,,0.85630851,,0.232,,,,4294,,,,,58.913,-38.69,-29.61,,-31.16,-42.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,0.162,986,800,0.03281,,,,,,,,,,0.81,11.329,,,,,0.82297379,,0.137,,,,4124,,,,,68.3,-35.41,-29.61,,-27.62,-40.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.98,5
169,0.123,997,790,0.02437,,,,,,,,,,1.17,12.5863,,,,,1.09342367,,0.147,,,,3711,,,,,80.529,-36.12,-29.61,,-28.87,-39.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.171,8.85,,,,,,,,
170,0.136,132,360,0.03943,,,,,,,,,,0.86,13.2216,,,,,0.4114718,,0.243,,,,4008,,,,,57.8,-37.44,-29.41,,-29.21,-39.18,,,,,,,,,,,,,,,,,,,,,7.7576,5.3238,,,,,,,,,,,,,,,,,,,,,,,,
171,0.13,906,682,0.02139,,,,,,,,,,0.58,12.2903,,,,,0.58004064,,0.198,,,,3465,,,,,54.882,-36.34,-28.69,,-27.06,-35.19,,,,,,,,,,,,,,,-27.5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,0.136,519,967,0.03743,,,,,,,,,,0.69,12.9266,,,,,0.54670557,,0.198,,,,4001,,,,,57.703,-35.07,-28.69,,-28,-38.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.6,5.5,,,,
173,0.149,463,417,0.04504,,,,,,,,,,1.42,13.6088,,,,,1.4381769,,0.187,,,,4062,,,,,56.773,-34.45,-28.69,,-28.2,-37.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.01,5
174,0.117,874,207,0.02797,,,,,,,,,,0.97,13.397,,,,,0.4447848,,0.232,,,,3974,,,,,52.438,-33.6,-28.69,,-29.48,-39.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,0.182,539,460,0.05723,,,,,,,,,,1.04,12.4013,,,,,0.41143428,,0.203,,,,4234,,,,,61.273,-33.99,-28.69,,-29.22,-37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,0.149,1111,420,0.05411,,,,,,,,,,0.79,11.9397,,,,,1.26950181,,0.216,,,,3185,,,,,61.385,-33.63,-28.69,,-27.07,-37.05,,,10.5719,11.9,,,,,,,,,,,-27.66,5,,,,,,,25.1904,4.376325,,,,,,,,,,,,,,,,,,,,,,
177,0.131,731,327,0.02718,,,,,,,,,,0.86,12.6797,,,,,1.97548097,,0.212,,,,2232,,,,,58.462,-33.69,-28.23,,-27.76,-38.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7,5,,,,
178,0.156,902,710,0.03703,,,,,,,,,,0.71,14.3009,,,,,0.4818363,,0.234,,,,3037,,,,,62.483,-32.42,-28.22,,-28.51,-35.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.181,8.85,,,,,,,-27.01,5
179,0.114,1116,767,0.03383,,,,,,,,,,0.64,13.2557,,,,,0.51333168,,0.251,,,,6097,,,,,60.069,-34.78,-28.22,,-29.12,-40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,0.097,186,257,0.01748,,,,,,,,,,0.84,13.4393,,,,,1.88280996,,0.124,,,,5506,,,,,63.211,-36,-28.22,,-28.01,-39,,,,,,,,,,,,,,,,,-23.4861,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,0.214,309,522,0.10101,,,,,,,,,,0.56,13.9659,,,,,1.40283333,,0.172,,,,3327,,,,,63.394,-35.47,-28.22,,-29.32,-38.42,,,,,,,,,,,,,,,-27.66,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,0.127,552,330,0.0495,,,,,,,,,,1.5,14.8128,,,,,0.54850962,,0.172,,,,3327,,,,,61.532,-34.82,-28.22,,-29.05,-40.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4,5.5,,,,
183,0.088,775,804,0.03306,,,,,,,,,,1.17,13.6415,,,,,1.53993155,,0.161,,,,3756,,,,,56.903,-35.9,-27.82,,-29.3,-37.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-28.61,5
184,0.088,763,515,0.0321,,,,,,,,,,0.69,11.8226,,,,,0.81911872,,0.24,,,,4309,,,,,56.158,-35.07,-27.69,,-29.26,-37.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.144,25,,,,,,,,,,,,
185,0.091,925,934,0.03659,,,,,,,,,,0.97,14.0391,,,,,0.5484801,,0.245,,,,3592,,,,,59.743,-35.91,-27.69,,-29.15,-41.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,0.091,420,965,0.04899,,,,,,,,,,0.36,12.2031,,,,,1.13032387,,0.249,,,,3494,,,,,59.185,-35.64,-27.69,,-29.01,-38.18,,,,,,,,,,,,,,,-27.43,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,0.094,1056,1365,0.03457,,,,,,,,,,0.46,11.0748,,,,,1.47309544,,0.149,,,,5031,,,,,60.317,-35.82,-27.69,,-28.71,-37.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.021,8.8,,,,,,,,
188,0.068,477,946,0.02568,,,,,,,,,,0.56,13.1704,,,,,1.4396831,,0.168,,,,3809,,,,,54.024,-34.55,-27.69,,-29.58,-37.02,,,10.4793,12,,,,,,,,,,,,,,,,,,,,,-6.888751659,42.665,,,,,,,,,,,,,,,7.5,5.5,,,-27.17,5
189,0.328,641,915,0.03476,,,,,,,,,,0.46,13.1376,,,,,0.88944816,,0.234,,,,3411,,,,,51.909,-35.44,-27.82,,-25.8,-35.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,0.11,686,463,0.03145,,,,,,,,,,0.51,12.9739,,,,,1.13025911,,0.19,,,,3167,,,,,57.25,-36.19,-27.93,,-28.09,-38.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,0.175,758,801,0.03495,,,,,,,,,,0.56,14.4202,,,,,1.76834979,,0.185,,,,2809,,,,,53.821,-35.44,-27.93,,-28.68,-36.24,,,,,,,,,,,,,,,-27.24,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,0.084,363,913,0.02265,,,,,,,,,,0.61,13.8887,,,,,0.65385575,,0.32,,,,5382,,,,,52.222,-35.19,-27.93,,-30.6,-38.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
